Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-15-8184-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-15-8199-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-15-8187-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-15-8185-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-17-3956-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-17-3960-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeoloides coecutiens/Rolf Nagel/Rolf Nagel-AlmyBee-15-8211-Epeoloides coecutiens.jpg,Epeoloides coecutiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-7.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-6.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-4.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-5.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-3.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melecta albifrons/Jaco Visser/Melecta albifrons Belgium-2.jpg,Melecta albifrons
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Lasioglossum villosulum/Jaco Visser/Lasioglossum villosulum_f-2.jpg,Lasioglossum villosulum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Lasioglossum villosulum/Jaco Visser/Lasioglossum villosulum_f.jpg,Lasioglossum villosulum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Epeolus cruciger/Rolf Nagel/Rolf Nagel-AlmyBee-22-4435-Epeolus cruciger.jpg,Epeolus cruciger
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena thoracica/El.gritche/Andrena thoracica f - 17 III 2023 .jpg,Andrena thoracica
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-5.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-7.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-2.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-8.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-4.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-6.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium-3.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/Jaco Visser/Osmia cornuta_ m - Belgium.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/El.gritche/Osmia cornuta at work.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia cornuta/El.gritche/Osmia cornuta m - 08 III 2023.jpg,Osmia cornuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia leaiana/Rolf Nagel/Rolf Nagel-AlmyBee-16-8762-Osmia leaiana.jpg,Osmia leaiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia leaiana/Rolf Nagel/Rolf Nagel-AlmyBee-16-8751-Osmia leaiana.jpg,Osmia leaiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia leaiana/Rolf Nagel/Rolf Nagel-AlmyBee-16-8807-Osmia leaiana.jpg,Osmia leaiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Osmia leaiana/Rolf Nagel/Rolf Nagel-AlmyBee-16-8770-Osmia leaiana.jpg,Osmia leaiana
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus humilis/Jaco Visser/Bombus humilis-repTcheque.jpg,Bombus humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Sphecodes albilabris/Jaco Visser/Sphecodes albilabris a.jpg,Sphecodes albilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Sphecodes albilabris/Jaco Visser/Sphecodes albilabris.jpg,Sphecodes albilabris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus veteranus/Jaco Visser/Bombus veteranus.jpg,Bombus veteranus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus veteranus/Jaco Visser/Bombus veteranus 2.jpg,Bombus veteranus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus veteranus/Jaco Visser/Bombus veteranus 5.jpg,Bombus veteranus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus veteranus/Jaco Visser/Bombus veteranus 4.jpg,Bombus veteranus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus veteranus/Jaco Visser/Bombus veteranus 3.jpg,Bombus veteranus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Panurgus calcaratus/Jaco Visser/Panurgus calcaratus 5.jpg,Panurgus calcaratus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Panurgus calcaratus/Jaco Visser/Panurgus calcaratus .jpg,Panurgus calcaratus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Panurgus calcaratus/Jaco Visser/Panurgus calcaratus 4.jpg,Panurgus calcaratus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Panurgus calcaratus/Jaco Visser/Panurgus calcaratus 3.jpg,Panurgus calcaratus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Panurgus calcaratus/Jaco Visser/Panurgus calcaratus 2.jpg,Panurgus calcaratus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/Jaco Visser/Andrena dorsata f -2.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/Jaco Visser/Andrena dorsata.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/Jaco Visser/Andrena dorsata f -3.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/El.gritche/Andrena dorsata f - 03 IV 2022 c.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/El.gritche/Andrena dorsata f - 03 IV 2022 d.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/El.gritche/Andrena dorsata f - 03 IV 2022 b.jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena dorsata/El.gritche/Andrena dorsata f - 03 IV 2022 .jpg,Andrena dorsata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Lasioglossum sexstrigatum/Jaco Visser/Lasioglossum sexstrigatum.jpg,Lasioglossum sexstrigatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus pascuorum/Jaco Visser/Bombus pascuorum 2b.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus pascuorum/Jaco Visser/Bombus pascuorum - NL.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus pascuorum/Jaco Visser/Bombus pascuorum .jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus pascuorum/Jaco Visser/Bombus pascuorum 2.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Bombus pascuorum/Jaco Visser/Bombus pascuorum 2c.jpg,Bombus pascuorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Megachile pilidens/Rolf Nagel/Rolf Nagel-AlmyBee-21-7501-Megachile pilidens.jpg,Megachile pilidens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Megachile pilidens/Rolf Nagel/Rolf Nagel-AlmyBee-21-7500-Megachile pilidens.jpg,Megachile pilidens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Megachile pilidens/Rolf Nagel/Rolf Nagel-AlmyBee-21-7496-Megachile pilidens.jpg,Megachile pilidens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena humilis/El.gritche/Andrena humilis m - 03 IV 2023 b.jpg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena humilis/El.gritche/Andrena humilis m - 03 IV 2023 c.jpg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena humilis/El.gritche/Andrena humilis m - 03 IV 2023 .jpg,Andrena humilis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Chelostoma florisomne/Jaco Visser/Chelostoma rapunculi-Belgium.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Chelostoma florisomne/Jaco Visser/Chelostoma rapunculi-Belgium-2.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Chelostoma florisomne/Jaco Visser/Chelostoma rapunculi-repTcheque.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Chelostoma florisomne/Jaco Visser/Chelostoma florisomne Belgium.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Nomada ferruginata/Jaco Visser/Nomada ferruginata.jpg,Nomada ferruginata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Anthophora quadrimaculata/Rolf Nagel/Rolf Nagel-AlmyBee-20-9329-Anthophora quadrimaculata.jpg,Anthophora quadrimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Anthophora quadrimaculata/Rolf Nagel/Rolf Nagel-AlmyBee-20-9327-Anthophora quadrimaculata.jpg,Anthophora quadrimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Anthophora quadrimaculata/Rolf Nagel/Rolf Nagel-AlmyBee-20-7687-Anthophora quadrimaculata.jpg,Anthophora quadrimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena lagopus/El.gritche/Andrena lagopus f - 12 III 2022 .jpg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena lagopus/El.gritche/Andrena lagopus m - 15 III 2023 .jpg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena lagopus/El.gritche/Andrena lagopus m - 15 III 2023 b .jpg,Andrena lagopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f Belgium 3.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f 2.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f 4.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f 3.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f Belgium 2.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/Jaco Visser/Andrena gravida f.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 28 III 2023 b.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 04 IV 2023 c.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 04 IV 2023 b.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 28 III 2023 d.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 04 IV 2023.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 28 III 2023 e.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 28 III 2023.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena gravida/El.gritche/Andrena gravida f - 28 III 2023 c.jpg,Andrena gravida
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipes Belgium.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipes b.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipies_ f NL.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipies_ f NL 2.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipes f Belgium-3.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipes.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Dasypoda hirtipes/Jaco Visser/Dasypoda hirtipes f Belgium-2.jpg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Xylocopa violacea/El.gritche/Xylocopa violacea f - 28 III 2023 .jpg,Xylocopa violacea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Melitta nigricans/Jaco Visser/Melitta nigricans Belgium.jpg,Melitta nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 g.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 .jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens m - 03 IV 2023 b.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens m - 03 IV 2023 .jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens m - 20 III 2023.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 c.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 b .jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens m - 03 IV 2023 c.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 03 IV 2023b .jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 d.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 f.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 02 IV 2022 e.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Eucera nigrescens/El.gritche/Eucera nigrescens f - 03 IV 2023.jpg,Eucera nigrescens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea_ f 3.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea b.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea c.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea_ f.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Macropis europaea/Jaco Visser/Macropis europaea_ f 2.jpg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Megachile versicolor/Rolf Nagel/Rolf Nagel-AlmyBee-21-9342-Megachile versicolor.jpg,Megachile versicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Megachile versicolor/Rolf Nagel/Rolf Nagel-AlmyBee-21-10104-Megachile versicolor.jpg,Megachile versicolor
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis NL 3.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ copula 3.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ f Belgium.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis 3.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis 2.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis 4.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ f 3.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis NL 4.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ copula.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis NL 2.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ f.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ copula 4.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ copula 2.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis NL.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis NL 5.jpg,Andrena tibialis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/New_Justine/Andrena tibialis/Jaco Visser/Andrena tibialis_ f 2.jpg,Andrena tibialis
