Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Anthophora/Anthophora (Anthophora) plumipes/Anthophora_plumipes_male_on__Helleborus_foetidus.jpeg,Anthophora plumipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Anthophora/Anthophora (Anthophora) plumipes/Spring_-_Anthophora_plumipes_male.jpeg,Anthophora plumipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Anthophora/Anthophora (Anthophora) plumipes/Anthophora_plumipes_male.jpeg,Anthophora plumipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Anthophora/Anthophora (Anthophora) plumipes/Anthophora_plumipes_female.jpeg,Anthophora plumipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) sicheli/Anthophora_sicheli_male.jpeg,Anthophora sicheli
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) aestivalis/Anthophora_aestivalis_female.jpeg,Anthophora aestivalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) aestivalis/Anthophora_aestivalis_male.jpeg,Anthophora aestivalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) aestivalis/First_sunbeam_-_Anthophora_aestivalis_male.jpeg,Anthophora aestivalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) atriceps/Anthophora_atriceps_male.jpeg,Anthophora atriceps
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) atriceps/Anthophroa_atriceps_male.jpeg,Anthophora atriceps
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) atriceps/Anthophora_atriceps_male_II.jpeg,Anthophora atriceps
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora ((Pyganthophora) retusa/Anthophora_Pyganthophora_retusa_male.jpeg,Anthophora retusa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora ((Pyganthophora) retusa/Anthophora_retusa_meridionalis_female.jpeg,Anthophora retusa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) atroalba/Anthophora_atroalba_female.jpeg,Anthophora atroalba
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Pyganthophora/Anthophora (Pyganthophora) atroalba/Anthophora_atrolba_female.jpeg,Anthophora atroalba
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Dasymegilla/Anthophora (Dasymegilla) quadrimaculata/Anthophora_quadrimaculata_female.jpeg,Anthophora quadrimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Anthophora/Dasymegilla/Anthophora (Dasymegilla) quadrimaculata/Anthophora_quadrimaculata_male.jpeg,Anthophora quadrimaculata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Triepeolus/Triepeolus tristis/Triepeolus_tristis_male.jpeg,Triepeolus tristis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Triepeolus/Triepeolus tristis/A_mixed_nesting_site_of_aculeate.jpeg,Triepeolus tristis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Epeolus/Epeolus fallax/Epeolus_fallax_female_-_Hymenoptera_Anthophoridae.jpeg,Epeolus fallax
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Apinae/Epeolus/Epeolus cruciger/Epeolus_cruciger_male.jpeg,Epeolus cruciger
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) leporina/Melitta_leporina_male.jpeg,Melitta leporina
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) leporina/Melitta_leporina_female.jpeg,Melitta leporina
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) tricincta/Melitta_tricinta_male.jpeg,Melitta tricincta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) tricincta/Melitta_tricincta_female.jpeg,Melitta tricincta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) tricincta/First_contact_-_Melitta_tricincta_female.jpeg,Melitta tricincta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) dimidiata/Melitta_dimidiata_male.jpeg,Melitta dimidiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) dimidiata/Melitta_dimidiata_female.jpeg,Melitta dimidiata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) nigricans/Melitta_nigricans_female.jpeg,Melitta nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) nigricans/Melitta_Melitta_nigricans_female.jpeg,Melitta nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Melitta/Melitta (Melitta) nigricans/Melitta_nigricans_male.jpeg,Melitta nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Cilissa/Melitta (Cilissa) haemorrhoidalis/Melitta_haemorrhoidalis_female.jpeg,Melitta haemorrhoidalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Melitta/Cilissa/Melitta (Cilissa) haemorrhoidalis/Melitta_haemorrhoidalis_male.jpeg,Melitta haemorrhoidalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis fulvipes/Macropis_fulvipes_female.jpeg,Macropis fulvipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europea_female.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europea.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europaea_male_-_A_rider_on_the_storm_on_is_violet_Harley_flower.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europaea_male.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europaea_male_-_the_rider_again.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europaea_female.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Macropis/Macropis europaea/Macropis_europaea_mâle.jpeg,Macropis europaea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda argentata/Dasypoda_argentata_male.jpeg,Dasypoda argentata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda argentata/Dasypoda_argentata_female.jpeg,Dasypoda argentata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda crassicornis/Dasypoda_crassicornis_female_on_Helianthemum_numularium.jpeg,Dasypoda crassicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda crassicornis/Dasypoda_crassicornis_female.jpeg,Dasypoda crassicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda crassicornis/Nest_site_of_Dasypoda_crassicornis.jpeg,Dasypoda crassicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda crassicornis/Dasypoda_crassicornis_male.jpeg,Dasypoda crassicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda hirtipes/Dasypoda_hyrtipes_female.jpeg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda hirtipes/Tracting_-_Dasypoda_hirtipes_female.jpeg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda hirtipes/Dasypoda_hirtipes_male.jpeg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Melittinae/Dasypoda/Dasypoda hirtipes/Dasypoda_hirtipes_female.jpeg,Dasypoda hirtipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Puncticolletes/Colletes (Colletes) cunicularius/Colletes_cunicularius_on_Prunus_domestica.jpeg,Colletes cunicularius
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Puncticolletes/Colletes (Colletes) cunicularius/Colletes_cunicularius_female_-_extraction.jpeg,Colletes cunicularius
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Puncticolletes/Colletes (Colletes) cunicularius/Colletes_cunicularius_male.jpeg,Colletes cunicularius
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Puncticolletes/Colletes (Colletes) cunicularius/Colletes_cunicularius_female.jpeg,Colletes cunicularius
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) gallicus/Colletes_gallicus_female.jpeg,Colletes gallicus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) gallicus/Colletes_gallicus_male.jpeg,Colletes gallicus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Colletes_hederae_female.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Nesting_Site_of_Colletes_hederae_Bougue_-_40_-_France.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Colletes_hederae_mâle_Apoidae.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Colleets_hederae_female.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Tourbière_de_Mées_40_-_France_-_Mées.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) hederae/Colletes_hederae_male.jpeg,Colletes hederae
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes_foveolaris_female.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes__foveolaris_male.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes_foveolaris_male.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes__foveolaris_f.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes__foveolaris_female.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) foveolaris/Colletes_foveolaris.jpeg,Colletes foveolaris
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) abeillei/Colletes_abeillei_female6.jpeg,Colletes abeillei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) abeillei/Colletes_abeillei_female.jpeg,Colletes abeillei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) abeillei/Colletes_abeillei_female_and_female_-_Big_Bang.jpeg,Colletes abeillei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) abeillei/Colletes_abeillei_male.jpeg,Colletes abeillei
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) daviesanus/Colletes_daviesanus_female.jpeg,Colletes daviesanus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) impunctatus/Colletes_impunctatus_female.jpeg,Colletes impunctatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) floralis/Colletes_floralis_female_-_2070_meters.jpeg,Colletes floralis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) floralis/Colletes_floralis_female.jpeg,Colletes floralis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) nigricans/Colletes_nigricans_male.jpeg,Colletes nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) nigricans/Colletes_nigricans_female.jpeg,Colletes nigricans
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) fodiens/Colletes_fodiens_male.jpeg,Colletes fodiens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) pulchellus/Colletes_pulchellus_male.jpeg,Colletes pulchellus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) pulchellus/Colletes_pulchellus_female.jpeg,Colletes pulchellus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) succinctus/Colletes_succinctus_female_without_antenna.jpeg,Colletes succinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) succinctus/Colletes_succinctus_mâle_Apoidae.jpeg,Colletes succinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) succinctus/Colletes_succinctus_female_Hymenoptera_Colletidae.jpeg,Colletes succinctus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) similis/Colletes_similis_female.jpeg,Colletes similis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Colletes/Colletes/Colletes (Colletes) mlokossewiczi/Colletes_mlokossewiczi_female.jpeg,Colletes mlokossewiczi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Hylaeus/Koptogaster/Hylaeus (Koptogaster) punctulatissimus/Hylaeus_Koptogaster_punctulatissimus_male.jpeg,Hylaeus punctulatissimus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Colletinae/Hylaeus/Hylaeus/Hylaeus sp/Hylaeus_sp.jpeg,Hylaeus sp
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Nomiapis/Nomiapis diversipes/Pseudapis_diversipes_male_-_Try_to_sleep_in_the_wind.jpeg,Nomiapis diversipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Nomiapis/Nomiapis diversipes/Nomia_diversipes.jpeg,Nomiapis diversipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Nomiapis/Nomiapis diversipes/Nomiapis_diversipes_male.jpeg,Nomiapis diversipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Nomiapis/Nomiapis diversipes/Nomiapis_diversipes_female.jpeg,Nomiapis diversipes
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Ceylalictus/Ceylalictus variegatus/Ceylalictus_variegatus_male.jpeg,Ceylalictus variegatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Ceylalictus/Ceylalictus variegatus/Ceylalictus_variegatus_female.jpeg,Ceylalictus variegatus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) prasinum/Lasioglossum_prasinum_female.jpeg,Lasioglossum prasinum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) leucozonium/Lasioglossum_leucozonium_female.jpeg,Lasioglossum leucozonium
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) majus/Lasioglossum_Lasioglossum_majus_female.jpeg,Lasioglossum majus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) lativentre/Lasioglossum_sp_female.jpeg,Lasioglossum lativentre
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (lasioglossum) albocinctum/Lasioglossum_albocinctum_female.jpeg,Lasioglossum albocinctum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (lasioglossum) albocinctum/Lasioglossum_albocinctum_male.jpeg,Lasioglossum albocinctum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (lasioglossum) albocinctum/Lasioglossum_lasioglossum_albocinctum_female.jpeg,Lasioglossum albocinctum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) bimaculatum/Lasioglossum_bimaculatum_female.jpeg,Lasioglossum bimaculatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) zonulum/Lasioglossum_zonulum_female.jpeg,Lasioglossum zonulum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) sexnotatum/Lasioglosssum_sexnotatum_female.jpeg,Lasioglossum sexnotatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) pallens/Lasioglossum_pallens_male.jpeg,Lasioglossum pallens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) pallens/Lasioglossum_pallens_female.jpeg,Lasioglossum pallens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) pallens/Lasioglossum_pallens.jpeg,Lasioglossum pallens
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) discum/Lasioglossum_discum_fertoni.jpeg,Lasioglossum discum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) discum/Lasioglossum_discum_female.jpeg,Lasioglossum discum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) discum/Lasioglossum_discum_discum_female.jpeg,Lasioglossum discum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) xanthopus/Lasioglossum_xanthopus_female.jpeg,Lasioglossum xanthopus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Lasioglossum (Lasioglossum)/Lasioglossum (Lasioglossum) costulatum/Lasioglossum_costulatum_female.jpeg,Lasioglossum costulatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Systropha/Systropha curvicornis/Systropha_curvicornis_female.jpeg,Systropha curvicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Systropha/Systropha curvicornis/Systropha_curvicornis_male.jpeg,Systropha curvicornis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia gr. smaragdula/Halictus_Seladonia_smaragdulus_female.jpeg,Seladonia gr. smaragdula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia tumulorum/Seladonia_tumulorum_female.jpeg,Seladonia tumulorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia tumulorum/Halictus_Seladonia_tumulorum_female.jpeg,Seladonia tumulorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia tumulorum/Halictus_Seladonia_tumulorum__female.jpeg,Seladonia tumulorum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia subaurata/Seladonia_subaurata_female.jpeg,Seladonia subaurata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia subaurata/Halictus_Seladonia_subaurata_female.jpeg,Seladonia subaurata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia subaurata/Halictus_Seladonia_subauratus_female.jpeg,Seladonia subaurata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia subaurata/Halictus_subauratus_female.jpeg,Seladonia subaurata
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia gemmea/Halictus_Seladonia_gemmeus_female.jpeg,Seladonia gemmea
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia gavarnicus delphinalis/Seladonia_gavarnica_delphinalis_female.jpeg,Seladonia gavarnicus delphinalis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Seladonia/Seladonia leucahenea arenosa/Seladonia_leucahenea_arenosa_female_and_Melecta_albifrons_male.jpeg,Seladonia leucahenea arenosa
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Vestitohalictus/Vestitohalictus pollinosus/Vestitohalictus_pollinosus_female.jpeg,Vestitohalictus pollinosus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Vestitohalictus/Vestitohalictus pollinosus/Halictus_Vestitohalictus_pollinosus_female.jpeg,Vestitohalictus pollinosus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Rophites/Rophites algirus/cleaning_pollen_head_-_Rophites_algirus_female.jpeg,Rophites algirus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Rophites/Rophites algirus/Rophites_algirus_female.jpeg,Rophites algirus
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/DG/Halictinae/Rophites/Rophites algirus/Rophites_algirus_male.jpeg,Rophites algirus
