Paths,Real labels
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma/montagel.jpg,Chelostoma
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma/P4182310-Chelostoma florisomne-male - copie.jpg,Chelostoma
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Chelostoma poss 1.2 Illkirch 28 05 2017 IMG_4817.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Osmia Hoplitis pos 1.2 Illkirch 27 05 2020 18h43 IMG_5030.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/13072014_p713119b.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Chelostoma poss 1.4 Illkirch 28 05 2017 IMG_4817.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/2014_05_25_007_1.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/13072014_p713119f1.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Osmia Hoplitis pos 2.3 Illkirch 27 05 2020 18h40 IMG_5006.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Hoplitis poss 1.6 Illkirch 28 05 2017 IMG_4817.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/13072014_p713119.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Hoplitis poss 1.11 Illkirch 28 05 2017 IMG_4817.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Osmia Hoplitis pos 2.2 Illkirch 27 05 2020 18h39 IMG_5002.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/mega js.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/p1150137w.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Chelostoma F 1.3 poss 26 05 2017 Illkirch IMG_4175.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/2021-05-16 NDdlG hymenoptera 11 mm 2.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Abeille aux cailloux.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Chelostoma F 1.1 poss 26 05 2017 Illkirch IMG_4175.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/montagew0.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/Chelostoma poss 1.5 Illkirch 28 05 2017 IMG_4817.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/2021-05-16 NDdlG Hymenoptera 11 mm Megachilidae Osmia 12.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma rapunculi/2021-05-16 NDdlG Hymenoptera 11 mm Megachilidae Osmia 5.jpg,Chelostoma rapunculi
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/IMG_5904 2g.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/IMG_2208rw.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/IMG_5849 2.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/IMG_5899 2.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/details.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma emarginatum/IMG_2236rw.jpg,Chelostoma emarginatum
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/chelostoma_flori8.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/montage.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/chelostoma_cf_fl.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/P5033090-hymeno-Chelostoma florisomne-male - copie.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/sans_titre.jpg.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/megachile.jpg.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/P5033092-hymeno-Chelostoma florisomne-male - copie.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/montagewi.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/chelostoma.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Chelostoma/Chelostoma florisomne/chelostoma_flori.jpg,Chelostoma florisomne
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/montagew9.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/anthidium_poss_1.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/P7082664_v2.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/P7082615_v1.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/anthidium_poss_14.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/anthidium_260612.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/P708265X.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/anthidium.jpg.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/anthidium_poss_1d.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium laterale/P7082605_v1.jpg,Icteranthidium laterale
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/p1310063.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/DSCN7005.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/2015_09_24_019.j.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/22072020-P1203473.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/20170730-DSC07099 klein.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/2015_09_24_015.j.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/22072020-P1203471.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/igm.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/igf.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/20170730-DSC07114 klein.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/p1310060.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/22072020-P1203472.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/DSCN7002.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/2015_09_24_018.j.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/p1310064.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/20170730-DSC07159 klein.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Icteranthidium/Icteranthidium grohmanni/2015_09_24_014.j.jpg,Icteranthidium grohmanni
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis nasuta/2019-06-09 Luminy Hymenoptera 8 a 9 mm Apidae Epeolus sp 2.jpg,Stelis nasuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis nasuta/2019-06-09 Luminy Hymenoptera 8 a 9 mm Apidae Epeolus sp 3.jpg,Stelis nasuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis nasuta/2019-06-09 Luminy Hymenoptera 8 a 9 mm Apidae Epeolus sp 1.jpg,Stelis nasuta
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/le_senecon_n_est.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/P1740697.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/dsc_0208.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/P1740700.JPGp.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/face_clypeus.jpg.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis breviuscula/P1740704.jpg,Stelis breviuscula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/osmiini_f_1.1_po.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/DSC_1647-Saussines-17Aout2014.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/profil.jpg.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/027.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/05072015_7052254.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/stelis_10mm_28.0.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/osmiini_f_1.3_po.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/IMGP0394.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/stelis_10mm_15...jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/05072015_7052255.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/P1690672.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/_7097077_v1.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/05072015_7052265.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/023.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/2019-08-15 Huveaune Michelet Hymenoptera 9 mm megachilidae Stelis punctulatissima F 1.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/DSC_1649-Saussines-17Aout2014.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/osmiini_f_1.6_po.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/aile_2.jpg.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/2019-08-15 Huveaune Michelet Hymenoptera 9 mm megachilidae Stelis punctulatissima F 6.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/2019-08-15 Huveaune Michelet Hymenoptera 9 mm megachilidae Stelis punctulatissima F 3.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/DSC_1653-Saussines-17Aout2014.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/_7097117_v1.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/montagewn.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/2019-08-15 Huveaune Michelet Hymenoptera 9 mm megachilidae Stelis punctulatissima F 4.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/corps.jpg6.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/P1690657.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/05072015_7052267.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/montage2wv.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/dsc_0047.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/IMGP0391.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/_709706X1.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis punctulatissima/IMGP0392.jpg,Stelis punctulatissima
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/2019-06-24 Luminy Hymenoptera 9 a 10 mm Hymenoptera Megachilidae Osmia sp ou Hoplitis sp 4.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/IMG_1513.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/p1190579_1.jpg.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/Megachilidae inc 1.4 F Illkirch 01 07 2018 IMG_4890.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/p1190568_3.jpg.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/2019-06-24 Luminy Hymenoptera 9 a 10 mm Hymenoptera Megachilidae Osmia sp ou Hoplitis sp 1.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/Megachilidae inc 1.3 F Illkirch 01 07 2018 IMG_4887.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/4.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DH0_4165-2.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/3.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/img_4398.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DH0_4165-3.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DH0_4167.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DSC_1734-Saussines-17Aout2014.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/Megachilidae inc 1.1 F Illkirch 01 07 2018 IMG_4887.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/2019-06-24 Luminy Hymenoptera 9 a 10 mm Hymenoptera Megachilidae Osmia sp ou Hoplitis sp 5.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/6.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/2.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DSC_1682-Saussines-17Aout2014.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/DH0_4164-2.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/Megachilidae inc 1.2 F Illkirch 01 07 2018 IMG_4887.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/Megachilidae inc 1.5 F Illkirch 01 07 2018 IMG_4890.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/inconnu_4.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/1.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis/7.jpg,Stelis
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/Megachilidae inc 1.2 Illkirch 26 05 2018 IMG_9477.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0236.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0238-2.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/Megachilidae inc 1.1 Illkirch 26 05 2018 IMG_9477.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_3670.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0278.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0408.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_4433-2.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_0177-4.jpg,Stelis ornatula
/home/basile/Documents/projet_bees_detection_basile/data_bees_detection/whole_dataset_cropped/LMDI/Megachilidae/Stelis/Stelis ornatula/DH0_6826.jpg,Stelis ornatula
